producto_id,nombre_producto,categoria,fecha_caducidad,stock_actual,precio_unitario,sales_ultimos_7d,ventas_promedio_diaria,dias_hasta_caducidad,proveedor,en_promocion,precio_promocion,fecha_ultima_venta,temperatura_almacen,humedad_almacen,categoria_riesgo
PRD-00789,Carne de Res Suprema,carnes,2023-08-10,46,9.66,20,2.87,12,Carnes del Norte,False,,2023-07-29,1.93,57.3,alto
PRD-01023,Pan de Campaña,panaderia,2023-08-03,217,0.74,94,15.14,3,Panadería La Masa,True,0.6,2023-07-31,24.15,52.31,bajo
PRD-01234,Jugo de Naranja 1L,bebidas,2023-08-26,119,2.25,61,8.96,29,Bebidas Naturales SA,False,,2023-07-28,8.72,66.29,bajo
PRD-01567,Queso Gouda 250g,lacteos,2023-08-19,64,3.34,27,3.67,20,Lácteos La Granja,False,,2023-07-30,4.17,73.36,bajo
PRD-01890,Verdura Mixta,verduras,2023-08-16,88,2.7,31,4.61,16,Verduras del Valle,False,,2023-07-31,5.48,91.06,medio
PRD-02123,Pollo Orgánico 1kg,carnes,2023-08-11,64,9.86,13,1.97,14,Granja Orgánica,False,,2023-07-28,1.02,52.53,alto
PRD-02345,Gaseosa Cola 2L,bebidas,2023-08-30,164,1.73,89,12.2,31,Bebidas y Más,True,1.5,2023-07-30,10.0,54.63,bajo
PRD-02567,Tarta de Manzana,panaderia,2023-08-05,53,3.27,8,1.05,5,Repostería Dulce Vida,False,,2023-07-31,17.14,63.52,bajo
PRD-02890,Fresa Nacional,frutas,2023-08-23,106,1.86,40,5.92,24,Frutas del Valle,False,,2023-07-30,3.92,65.87,bajo
PRD-03124,Agua Mineral 1.5L,bebidas,2023-09-01,224,0.84,118,17.09,34,Hidratación Pura,False,,2023-07-29,9.8,57.63,bajo
PRD-03345,Yogurt Natural 500g,lacteos,2023-08-15,117,1.89,50,7.88,16,Lácteos La Granja,False,,2023-07-30,4.0,80.56,bajo
PRD-03567,Naranja Navel 1kg,frutas,2023-08-25,98,1.28,36,5.46,26,Frutas del Valle,False,,2023-07-30,3.74,73.27,bajo
PRD-03890,Leche de Cabra 1L,lacteos,2023-08-20,50,3.6,20,2.88,22,Lácteos Orgánicos,False,,2023-07-29,3.84,77.87,bajo
PRD-04123,Ensalada Verde Orgánica,verduras,2023-08-14,66,2.8,17,2.61,14,Verduras del Valle,False,,2023-07-31,4.51,84.39,medio
PRD-001,Manzanas Fuji,frutas,2023-08-25,163,2.37,31,4.64,26,Frutas del Valle,False,,2023-07-30,3.86,78.98,bajo
PRD-002,Leche Entera 1L,lacteos,2023-08-12,74,1.13,21,2.75,12,Lácteos del Norte,True,1.06,2023-07-31,4.09,83.32,bajo
PRD-003,Bananas,frutas,2023-08-18,216,1.17,49,6.84,20,Banana Farms,False,,2023-07-29,14.12,78.4,bajo
PRD-004,Yogur Natural 150g,lacteos,2023-08-09,60,0.75,15,2.12,9,YogurPlus,False,,2023-07-31,3.75,77.72,bajo
PRD-005,Carne de Pollo Paquete 1kg,carnes,2023-08-10,36,4.58,10,1.56,10,Carne Rica,False,,2023-07-31,0.0,74.59,alto
PRD-006,Pan Integral 500g,panaderia,2023-08-04,100,1.45,26,3.81,6,Panadería Central,True,1.17,2023-07-29,19.89,64.13,bajo
PRD-007,Agua Mineral 1.5L,bebidas,2023-09-05,225,0.82,55,8.62,36,Bebidas del Sur,False,,2023-07-31,9.38,63.21,bajo
PRD-008,Queso Gouda 200g,lacteos,2023-08-28,67,3.15,11,1.84,29,Quesos del Campo,False,,2023-07-30,4.34,67.62,bajo
PRD-009,Tomates Cherry,verduras,2023-08-21,124,2.16,37,5.88,22,Verduras Verdes,False,,2023-07-30,7.22,86.21,bajo
PRD-010,Cerveza Artesanal 330ml,bebidas,2023-09-01,197,3.69,54,7.14,32,Cervezas del Valle,False,,2023-07-31,11.43,68.61,medio
PRD-011,Leche Descremada 1L,lacteos,2023-08-15,83,1.09,21,3.21,17,Lácteos del Norte,False,,2023-07-29,3.7,90.19,bajo
PRD-012,Uvas Verdes,frutas,2023-08-23,153,2.59,29,4.01,24,Vinedos Verdes,False,,2023-07-30,3.92,75.59,bajo
PRD-013,Refresco Cola 2L,bebidas,2023-09-04,136,1.43,43,6.83,35,Bebidas del Norte,False,,2023-07-31,8.41,62.4,medio
PRD-014,Jamón Serrano 100g,carnes,2023-08-11,48,4.25,8,1.14,11,Cárnicas del Sur,False,,2023-07-31,0.0,76.94,alto
PRD-015,Pan de Molde 600g,panaderia,2023-08-05,98,2.18,23,2.81,7,Panadería Central,False,,2023-07-29,20.76,64.86,bajo
PRD-016,Gaseosa Cola 2L,bebidas,2023-09-06,175,1.38,48,7.27,37,Bebidas del Sur,False,,2023-07-31,10.54,65.64,medio
PRD-017,Café en Grano 250g,bebidas,2023-09-10,117,8.59,15,2.05,42,Café del Valle,False,,2023-07-30,14.05,47.26,bajo
PRD-018,Cerveza Pilsner 330ml,bebidas,2023-08-31,151,3.06,49,7.29,31,Cervezas del Valle,False,,2023-07-31,11.38,63.46,medio
PRD-019,Naranja de Mesa 1kg,frutas,2023-08-22,124,2.11,30,4.78,23,Frutas del Sol,False,,2023-07-30,3.61,64.51,bajo
PRD-020,Lentejas Secas 500g,verduras,2023-08-26,96,1.92,10,1.37,28,Legumbres del Norte,False,,2023-07-29,21.0,52.44,bajo
PRD001,Manzana Fuji,frutas,2023-08-15,116,1.31,84,12.45,15,Frutas del Valle,False,,2023-07-31,4.29,91.31,bajo
PRD002,Leche Entera 1L,lacteos,2023-08-20,82,1.02,42,6.6,21,Lácteos La Leche,True,0.79,2023-07-30,3.77,64.35,bajo
PRD003,Tomates Cherry,verduras,2023-08-12,147,2.11,128,20.07,13,Verduras del Sol,False,,2023-07-30,5.34,97.16,medio
PRD004,Pollo Orgánico,carnes,2023-08-09,41,7.68,25,3.77,9,Carnes Orgánicas SA,True,5.74,2023-07-31,1.83,85.25,alto
PRD005,Pan Integral,panaderia,2023-08-05,190,1.4,182,26.87,6,Panadería La Esquina,False,,2023-07-30,18.94,60.09,bajo
PRD006,Jugo de Naranja 1L,bebidas,2023-08-25,98,1.81,64,10.31,25,Bebidas del Sol,False,,2023-07-31,7.3,78.28,bajo
PRD007,Queso Gouda,lacteos,2023-08-18,57,3.56,55,8.51,20,Quesos Artesanales,False,,2023-07-29,3.71,80.44,bajo
PRD008,Filete de Ternera,carnes,2023-08-13,30,12.72,9,1.52,14,Carnes Premium,False,,2023-07-30,0.0,89.89,alto
PRD009,Cerveza Artesanal 330ml,bebidas,2023-08-24,146,3.09,84,12.06,25,Cervezas del Mundo,False,,2023-07-30,9.87,73.16,bajo
PRD010,Yogurt Natural 125g,lacteos,2023-08-14,226,0.86,158,23.29,14,Yogurt Express,True,0.66,2023-07-31,3.72,72.74,bajo
PRD011,Espinaca Orgánica,verduras,2023-08-11,85,1.84,69,10.75,12,Verduras Orgánicas,False,,2023-07-30,4.34,86.41,medio
PRD012,Jamon Cocido,carnes,2023-08-16,54,4.26,38,5.87,18,Carnes y Embutidos,False,,2023-07-29,1.85,78.14,medio
PRD013,Refresco Cola 500ml,bebidas,2023-08-23,164,1.43,163,20.29,24,Refrescos y Bebidas,False,,2023-07-30,10.65,75.16,bajo
PRD014,Leche de Cabra 1L,lacteos,2023-08-19,71,2.64,58,9.1,19,Leches Especiales,False,,2023-07-31,3.8,74.17,bajo
PRD015,Cerveza Lager 500ml,bebidas,2023-08-29,153,2.72,116,16.34,30,Cervecería Nacional,False,,2023-07-30,10.25,75.95,bajo
PRD016,Queso Brie,lacteos,2023-08-17,54,4.54,51,7.23,17,Quesos Gourmet,True,3.42,2023-07-31,4.27,70.75,bajo
PRD017,Berries Mixtas 250g,frutas,2023-08-10,107,3.18,87,12.62,11,Frutas Exóticas,False,,2023-07-30,4.27,78.08,medio
PRD018,Pepino Italiano,verduras,2023-08-14,80,1.2,69,9.04,16,Verduras Frescas,False,,2023-07-29,4.39,88.24,medio
PRD019,Yogurt de Frambuesa 150g,lacteos,2023-08-13,139,1.04,94,16.05,14,Yogurt Express,False,,2023-07-30,4.0,84.12,bajo
PRD020,Jugo de Manzana 1L,bebidas,2023-08-26,81,1.99,69,9.79,27,Bebidas Naturales,False,,2023-07-30,8.63,82.49,bajo
PRD021,Cebolla Morada,verduras,2023-08-10,97,1.48,83,12.13,11,Verduras Frescas,False,,2023-07-30,3.88,88.51,medio
PRD022,Queso Ricotta 250g,lacteos,2023-08-19,73,2.89,55,8.22,21,Quesos Gourmet,False,,2023-07-29,3.91,73.58,bajo
PRD023,Fresas 250g,frutas,2023-08-09,65,3.06,63,9.71,10,Frutas Frescas,False,,2023-07-30,4.08,93.14,medio
PRD024,Zanahorias Baby 300g,verduras,2023-08-14,116,1.69,103,13.82,14,Verduras Orgánicas,False,,2023-07-31,4.28,83.08,medio
PRD025,Bebida Cola Zero 1.5L,bebidas,2023-08-27,108,2.34,92,12.45,28,Refrescos y Bebidas,False,,2023-07-30,9.3,80.63,bajo
PRD026,Cereza Congelada 500g,frutas,2023-08-12,69,4.4,48,7.12,14,Frutas Congeladas,False,,2023-07-29,-18.62,45.08,alto
PRD027,Mango Ataulfo,frutas,2023-08-14,95,2.89,86,11.6,15,Frutas Tropicales,False,,2023-07-30,4.26,77.67,medio
PRD028,Broccoli Fresco,verduras,2023-08-16,54,2.18,37,5.15,18,Verduras Orgánicas,False,,2023-07-29,3.9,88.08,medio
PRD029,Pera Williams,frutas,2023-08-10,102,2.37,63,9.61,11,Frutas Gourmet,False,,2023-07-30,3.85,79.35,medio
PRD030,Espárragos Verdes,verduras,2023-08-13,67,2.71,57,7.38,15,Verduras Premium,False,,2023-07-29,3.97,91.19,medio
PRD031,Queso Cheddar,lacteos,2023-08-21,56,3.85,48,7.05,23,Quesos Internacionales,False,,2023-07-29,4.03,68.08,bajo
PRD032,Sandía 1kg,frutas,2023-08-20,129,3.88,118,16.66,21,Frutas Tropicales,False,,2023-07-30,3.71,82.41,medio
PRD033,Zucchini Verde,verduras,2023-08-13,87,1.34,74,9.77,15,Verduras Frescas,False,,2023-07-29,3.64,79.79,medio
PRD034,Limón Verde,frutas,2023-08-12,90,1.26,70,9.52,13,Frutas Tropicales,False,,2023-07-30,3.8,91.16,medio
PRD035,Coco Rallado 200g,verduras,2023-08-16,42,2.55,28,4.32,18,Frutas Tropicales,False,,2023-07-29,14.64,57.54,alto
PRD036,Espinaca Congelada 250g,verduras,2023-08-10,70,1.95,48,6.64,12,Verduras Congeladas,False,,2023-07-29,-19.19,52.56,alto
PRD037,Naranja Valencia,frutas,2023-08-09,89,2.04,75,11.37,11,Frutas Tropicales,False,,2023-07-29,4.33,83.29,medio
PRD038,Queso Mozzarella 200g,lacteos,2023-08-23,69,3.9,59,8.62,24,Quesos Internacionales,False,,2023-07-30,3.77,79.63,bajo
PRD039,Peras Rocha,frutas,2023-08-17,104,2.41,65,9.58,18,Frutas Gourmet,False,,2023-07-30,4.08,92.81,medio
PRD040,Zanahorias Orgánicas 500g,verduras,2023-08-14,90,2.16,91,12.33,15,Verduras Orgánicas,False,,2023-07-30,3.63,92.5,medio
PRD041,Camarones Congelados 500g,verduras,2023-08-22,65,7.72,47,7.52,24,Mariscos y Congelados,False,,2023-07-29,-21.58,46.49,alto
PRD042,Fresas Congeladas 300g,frutas,2023-08-19,81,4.69,81,11.22,21,Frutas Congeladas,False,,2023-07-29,-17.75,46.36,alto
PRD043,Melón Cantalupe,frutas,2023-08-20,78,3.68,70,9.19,21,Frutas Tropicales,False,,2023-07-30,3.67,78.52,medio
PRD044,Queso Azul 150g,lacteos,2023-08-22,44,4.24,38,5.6,24,Quesos Gourmet,False,,2023-07-29,4.21,77.74,bajo
PRD045,Mandarinas Clementina,frutas,2023-08-11,100,2.22,95,13.61,12,Frutas Tropicales,False,,2023-07-30,4.38,84.21,medio
PRD046,Brotes de Alpiste 100g,verduras,2023-08-15,49,2.15,44,6.27,17,Verduras Orgánicas,False,,2023-07-29,4.14,89.77,medio
PRD047,Grapas de Uva,frutas,2023-08-20,70,3.77,48,6.74,22,Frutas Tropicales,False,,2023-07-29,3.64,77.92,medio
PRD048,Mango Carabao,frutas,2023-08-23,90,2.74,69,10.25,25,Frutas Tropicales,False,,2023-07-29,4.36,82.33,medio
PRD049,Chocolates Assortidos 200g,panaderia,2023-08-20,51,4.3,60,9.08,22,Confitería Gourmet,False,,2023-07-29,17.48,63.15,bajo
PRD050,Pan de Hamburguesa,panaderia,2023-08-05,186,2.13,145,21.67,5,Panadería La Esquina,True,1.59,2023-07-31,20.92,53.21,bajo
PRD051,Refresco Naranja 600ml,bebidas,2023-08-26,143,1.69,123,17.45,27,Bebidas del Sol,False,,2023-07-30,10.13,69.42,bajo
PRD052,Café Instantáneo 100g,bebidas,2023-08-18,68,3.51,57,8.01,20,Café del Cafetal,False,,2023-07-29,18.49,70.03,bajo
PRD053,Galletas de Limón 150g,panaderia,2023-08-11,189,1.93,177,23.56,12,Galletas y Pasteles,False,,2023-07-30,18.38,55.68,bajo
PRD054,Zanahoria Rallada 250g,verduras,2023-08-10,88,1.97,78,11.2,12,Verduras Orgánicas,False,,2023-07-29,4.09,82.39,medio
PRD055,Palmito en Escabeche 200g,verduras,2023-08-19,40,3.3,27,4.46,21,Verduras en Conserva,False,,2023-07-29,16.1,56.04,alto
PRD056,Queso Parmesano 250g,lacteos,2023-08-22,47,4.9,46,6.41,24,Quesos Gourmet,False,,2023-07-29,4.29,82.41,bajo
PRD057,Fresas Deshidratadas 150g,frutas,2023-08-21,32,5.11,25,3.83,23,Frutas Deshidratadas,False,,2023-07-29,23.6,55.77,alto
PRD058,Zanahorias Baby 150g,verduras,2023-08-09,75,1.9,57,9.1,11,Verduras Orgánicas,False,,2023-07-29,3.69,80.08,medio
PRD059,Chorizo Ibérico 250g,carnes,2023-08-21,45,6.03,41,6.13,23,Embutidos de Élite,False,,2023-07-29,2.18,84.1,alto
PRD060,Agua Mineral 1.5L,bebidas,2023-08-28,95,1.09,79,9.72,29,Agua Purificada,False,,2023-07-30,10.82,75.94,bajo
PRD061,Galletas Oreo 150g,panaderia,2023-08-14,195,2.51,178,27.34,14,Galletas y Pasteles,False,,2023-07-31,17.71,60.44,bajo
PRD062,Pistachos 100g,panaderia,2023-08-13,90,4.7,70,9.07,15,Frutos Secos del Sur,False,,2023-07-29,25.12,49.75,alto
PRD063,Miel de Abeja 500g,panaderia,2023-08-25,53,6.21,41,6.29,26,Mieles del Mundo,False,,2023-07-30,17.41,43.64,bajo
PRD064,Jamon Serrano 200g,carnes,2023-08-24,57,6.72,35,5.22,26,Embutidos Premium,False,,2023-07-29,2.18,76.99,alto
PRD065,Vino Tinto 750ml,bebidas,2023-08-25,59,11.02,55,7.74,27,Vinos y Destilados,False,,2023-07-29,18.0,49.35,bajo
PRD066,Galletas de Vainilla 150g,panaderia,2023-08-15,98,1.97,79,12.48,17,Galletas y Pasteles,False,,2023-07-29,16.91,52.62,bajo
PRD067,Fresas Naturales 250g,frutas,2023-08-21,70,3.79,61,8.11,23,Frutas Orgánicas,False,,2023-07-29,3.89,81.59,medio
PRD068,Jamon York 200g,carnes,2023-08-23,45,4.67,45,6.67,25,Embutidos Premium,False,,2023-07-29,2.2,79.51,alto
PRD069,Pimiento Rojo,verduras,2023-08-12,85,1.29,75,11.66,13,Verduras Frescas,False,,2023-07-30,3.98,86.96,medio
PRD070,Vino Blanco 750ml,bebidas,2023-08-29,74,9.87,55,8.82,31,Vinos y Destilados,False,,2023-07-29,16.66,43.13,bajo
PRD071,Galletas integrales 200g,panaderia,2023-08-16,134,2.24,118,17.07,17,Galletas y Pasteles,False,,2023-07-30,16.71,55.06,bajo
PRD072,Aceitunas Verdes 150g,verduras,2023-08-19,55,3.82,46,6.21,21,Verduras en Conserva,False,,2023-07-29,16.48,61.56,alto
PRD073,Peras Bartlett,frutas,2023-08-23,100,2.48,84,11.18,25,Frutas Gourmet,False,,2023-07-29,4.3,86.81,medio
PRD074,Cítricos Mix 500g,frutas,2023-08-12,123,4.32,108,14.97,13,Frutas Tropicales,False,,2023-07-30,4.4,77.93,medio
PRD075,Mantequilla 250g,lacteos,2023-08-25,75,3.95,67,9.64,27,Lácteos La Leche,False,,2023-07-29,4.26,76.6,bajo
PRD076,Yogurt Griego 150g,lacteos,2023-08-17,116,2.7,120,14.5,17,Yogurt Express,True,2.07,2023-07-31,3.73,86.98,bajo
P1001,Manzanas Fuji,frutas,2024-08-31,130,2.39,73,10.25,31,FruViva Ltda,False,,2024-07-31,4.24,77.61,bajo
P1002,Leche Entera 1L,lacteos,2024-09-01,83,1.17,46,7.05,33,DairyBest,True,1.0,2024-07-30,4.03,78.18,bajo
P1003,Bananas orgánicas,frutas,2024-08-21,142,1.67,92,12.94,23,Tropico Verde,False,,2024-07-29,11.04,67.77,bajo
P1004,Pechuga de Pollo,carnes,2024-08-10,56,5.3,32,4.33,10,CarnesPremium,True,5.31,2024-07-31,1.8,81.04,alto
P1005,Yogures Naturales,lacteos,2024-08-25,97,0.85,59,7.75,26,DairyBest,False,,2024-07-30,3.64,83.61,bajo
P1006,Agua Mineral 500ml,bebidas,2024-08-15,207,0.52,160,20.6,15,AguaPura,False,,2024-07-31,10.13,64.84,bajo
P1007,Pan Integral 500g,panaderia,2024-08-08,82,2.02,59,10.0,8,PanExpress,True,1.83,2024-07-31,22.9,70.36,medio
P1008,Naranjas Valencia,frutas,2024-08-28,134,1.59,82,10.28,30,CitrusFarm,False,,2024-07-29,8.49,80.7,bajo
P1009,Carne de Res Molida,carnes,2024-08-05,50,6.36,22,3.66,6,ResSelecto,False,,2024-07-30,2.08,77.79,alto
P1010,Pan Francés,panaderia,2024-08-07,95,2.43,50,8.42,8,PanExpress,False,,2024-07-30,20.62,60.89,medio
P1011,Coca Cola 2L,bebidas,2024-09-10,308,1.38,160,26.19,41,BebidasGlobal,False,,2024-07-31,3.99,67.71,bajo
P1012,Fresas Nacionales,frutas,2024-08-25,136,2.93,88,13.78,27,FresaSupreme,False,,2024-07-29,5.1,96.33,bajo
P1013,Queso Gouda 200g,lacteos,2024-08-20,68,2.96,41,5.34,20,DairyBest,False,,2024-07-31,3.8,83.66,bajo
P1014,Jugo de Naranja 1L,bebidas,2024-09-05,174,2.28,107,13.23,37,JugoExpress,False,,2024-07-30,3.69,77.58,bajo
P1015,Pan de Hamburguesa,panaderia,2024-08-06,95,2.03,79,9.75,6,PanExpress,True,1.61,2024-07-31,24.13,69.1,medio
P1016,Cerveza Artesanal 330ml,bebidas,2024-09-15,218,2.83,144,23.5,46,CervezaCraft,False,,2024-07-31,8.56,60.35,bajo
P1017,Pepino Italiano,verduras,2024-08-10,86,0.78,52,6.79,11,VerduraSelecta,False,,2024-07-30,7.02,77.87,bajo
P1018,Corte de Lomo de Cerdo,carnes,2024-08-04,39,8.87,14,2.04,6,ResSelecto,False,,2024-07-29,2.17,76.34,alto
P1019,Bebida Energizante 250ml,bebidas,2024-08-09,180,1.96,129,20.44,9,Energize,False,,2024-07-31,4.15,77.19,bajo
PRD001,Manzanas Golden,frutas,2024-08-15,130,1.29,92,11.31,14,Frutas del Valle,False,,2024-08-01,3.89,77.42,bajo
PRD002,Leche Entera 1L,lacteos,2024-08-10,184,0.9,157,22.72,10,Lácteos La Huerta,True,0.92,2024-07-31,3.94,81.31,bajo
PRD003,Zanahorias Orgánicas,verduras,2024-08-20,74,0.46,63,7.8,19,Verduras Orgánicas S.A.,False,,2024-08-01,5.87,87.08,bajo
PRD004,Pollo Orgánico 500g,carnes,2024-08-05,47,6.29,46,6.46,6,Carnes Naturales,True,5.62,2024-07-30,2.08,73.47,alto
PRD005,Pan Integral  loaf,panaderia,2024-08-03,151,1.86,121,18.79,3,Panaderia Buen Pan,False,,2024-07-31,19.99,67.17,bajo
PRD006,Agua Mineral 1.5L,bebidas,2024-09-01,273,0.62,194,25.71,33,Bebidas del Valle,False,,2024-07-30,9.75,58.85,bajo
PRD007,Yogur Natural 150g,lacteos,2024-08-07,195,0.49,177,21.93,6,Yogurt Plus,False,,2024-08-01,4.06,85.68,bajo
PRD008,Jamon Cocido 200g,carnes,2024-08-09,73,3.8,42,5.79,9,Embuthidos Gourmet,False,,2024-07-31,1.86,80.7,alto
PRD009,Baguette Tradicional,panaderia,2024-08-02,103,1.43,96,13.17,1,Panadería La Esquina,True,1.27,2024-08-01,19.99,66.98,bajo
PRD010,Refresco Cola 330ml,bebidas,2024-08-25,257,1.01,196,29.77,27,Bebidas y Más,False,,2024-07-29,11.27,52.67,bajo
PRD011,Naranja Sanguina 1kg,frutas,2024-08-18,93,1.92,73,9.19,17,Frutas del Sol,False,,2024-08-01,3.93,79.43,bajo
PRD012,Cerveza Artesanal 330ml,bebidas,2024-09-15,105,2.53,58,8.68,49,Cervezas del Mundo,False,,2024-07-28,12.09,58.31,bajo
PRD013,Queso Gouda 200g,lacteos,2024-08-12,121,3.39,99,16.58,11,Quesos Finos,False,,2024-08-01,4.08,87.38,medio
PRD014,Manzana Verde,frutas,2024-08-19,107,1.41,72,11.18,19,Frutas Frescas,False,,2024-07-31,4.0,84.53,bajo
PRD015,Coca-Cola 500ml,bebidas,2024-08-23,181,1.21,155,20.69,25,Bebidas Global,False,,2024-07-29,10.89,53.11,bajo
PRD016,Yogur de Frutas 150g,lacteos,2024-08-14,159,0.58,126,20.18,15,Yogurt Plus,False,,2024-07-30,4.02,84.35,bajo
PRD017,Filete de Ternera 250g,carnes,2024-08-06,54,8.68,27,3.67,7,Carnes Premium,False,,2024-07-30,1.96,77.1,alto
PRD018,Lechuga Orgánica,verduras,2024-08-16,71,0.9,51,7.38,16,Verduras Orgánicas S.A.,False,,2024-07-31,6.18,86.68,bajo
PRD019,Refresco Naranja 330ml,bebidas,2024-08-24,201,0.96,229,28.05,27,Bebidas del Sol,False,,2024-07-28,12.38,58.11,bajo
PRD1001,Manzanas Gala,frutas,2024-08-15,127,1.31,47,7.5,16,Frutas del Valle,False,,2024-07-30,4.23,77.91,bajo
PRD1002,Leche Entera 1L,lacteos,2024-08-10,82,1.01,28,4.2,10,Lacteos La Central,True,0.81,2024-07-31,3.25,72.99,bajo
PRD1003,Tomates Rojos,verduras,2024-08-12,160,0.74,62,9.66,14,Verduras Frescas,False,,2024-07-29,6.39,72.17,medio
PRD1004,Filetes de Pollo,carnes,2024-08-09,48,5.39,22,3.41,9,Carne Rica,False,,2024-07-31,2.08,56.67,alto
PRD1005,Pan Integral 500g,panaderia,2024-08-05,180,2.15,87,12.41,5,Panaderia La Dulce,True,1.82,2024-07-31,19.88,59.38,bajo
PRD1006,Agua Mineral 1.5L,bebidas,2024-08-20,320,0.55,149,23.11,21,Bebidas Refrescantes,False,,2024-07-30,5.05,54.35,bajo
PRD1007,Yogurt Natural 150g,lacteos,2024-08-14,95,0.81,37,5.25,15,Lacteos La Central,False,,2024-07-30,3.9,75.74,bajo
PRD1008,Jamon Serrano 100g,carnes,2024-08-16,54,3.48,17,2.72,18,Delicias Ibéricas,False,,2024-07-29,0.0,57.27,alto
PRD1009,Refresco Cola 330ml,bebidas,2024-08-18,259,1.18,117,18.45,18,Bebidas Refrescantes,True,1.09,2024-07-31,3.64,65.52,bajo
PRD1010,Jamon Cocido 200g,carnes,2024-08-13,74,3.75,23,3.92,16,Delicias Ibéricas,False,,2024-07-28,0.0,52.61,alto
PRD1011,Pan de Molde 450g,panaderia,2024-08-07,195,2.71,85,11.71,8,Panaderia La Dulce,True,2.31,2024-07-30,23.43,54.76,bajo
PRD1012,Refresco Naranja 330ml,bebidas,2024-08-21,228,1.21,127,18.75,21,Bebidas Refrescantes,False,,2024-07-31,4.06,65.16,bajo
PRD1013,Queso Gouda 200g,lacteos,2024-08-19,82,2.7,35,4.89,20,Lacteos La Central,False,,2024-07-30,4.34,77.98,bajo
PRD1014,Carne Picada 500g,carnes,2024-08-17,58,6.0,19,3.07,19,Carne Rica,False,,2024-07-29,0.94,62.11,alto
PRD1015,Pan Baguette 250g,panaderia,2024-08-06,145,1.58,73,10.9,7,Panaderia La Dulce,False,,2024-07-30,22.12,59.57,bajo
PRD1016,Cerveza Lager 330ml,bebidas,2024-08-23,225,1.75,135,21.32,24,Bebidas Refrescantes,False,,2024-07-30,3.73,71.35,bajo
PRD1017,Yogurt con Frutas 150g,lacteos,2024-08-11,110,1.09,40,6.76,11,Lacteos La Central,False,,2024-07-31,3.69,75.48,bajo
PRD1018,Jamon York 150g,carnes,2024-08-10,68,3.68,20,2.46,11,Delicias Ibéricas,False,,2024-07-30,0.0,48.51,alto
PRD1019,Agua con Gas 500ml,bebidas,2024-08-25,340,0.89,146,21.15,26,Bebidas Refrescantes,False,,2024-07-30,4.65,45.9,bajo
PRD001,Manzanas Fuji,frutas,2024-08-20,108,1.19,77,11.04,19,Frutas del Valle,False,,2024-08-01,3.96,64.47,bajo
PRD002,Leche Entera 1L,lacteos,2024-08-15,87,0.98,56,8.31,16,Lacteos Santamaria,True,0.77,2024-07-30,4.06,74.7,bajo
PRD003,Yogurt Natural 150g,lacteos,2024-08-10,191,0.46,157,22.67,12,DairyFarm,False,,2024-07-29,3.74,77.46,bajo
PRD004,Broccoli Fresco,verduras,2024-08-18,64,2.47,36,5.45,18,Verduras Orgánicas,False,,2024-07-31,1.9,70.85,medio
PRD005,Pechuga de Pollo 1kg,carnes,2024-08-12,39,5.67,21,2.8,13,Carnes del Valle,True,5.1,2024-07-30,1.63,58.75,alto
PRD006,Pan Integral 500g,panaderia,2024-08-04,147,1.0,126,19.86,3,Panaderia La Huerta,False,,2024-08-01,23.97,58.09,bajo
PRD007,Jugo de Naranja 1L,bebidas,2024-08-25,66,1.84,58,7.54,29,Jugos del Sol,False,,2024-07-27,8.33,82.93,bajo
PRD008,Zanahorias 1kg,verduras,2024-08-19,101,1.57,64,8.99,21,Verduras La Huerta,True,1.39,2024-07-29,1.98,61.92,medio
PRD009,Queso Cheddar 200g,lacteos,2024-08-11,50,3.0,24,3.7,14,Quesos del Valle,False,,2024-07-28,3.65,66.3,bajo
PRD010,Bebida Energizante 330ml,bebidas,2024-09-05,83,2.54,44,6.92,41,EnergíaVital,False,,2024-07-26,10.64,72.65,alto
PRD011,Tomates Cherry 500g,verduras,2024-08-17,73,1.93,45,6.69,18,Verduras Frescas,False,,2024-07-30,2.73,69.37,medio
PRD012,Chocolate negro 100g,panaderia,2024-08-09,85,2.57,83,11.34,9,Dulces & Choco,False,,2024-07-31,17.81,49.27,bajo
PRD013,Cerveza Artesanal 500ml,bebidas,2024-09-15,108,3.17,63,9.62,49,Cervecería La Artesanal,False,,2024-07-28,11.66,93.08,alto
PRD014,Fresas 250g,frutas,2024-08-16,131,2.91,95,11.67,16,Frutas Frescas,True,2.31,2024-07-31,4.39,55.31,bajo
PRD015,Agua Mineral 1.5L,bebidas,2024-08-24,185,0.68,113,17.14,29,AguaPura,False,,2024-07-26,10.21,72.09,bajo
PRD016,Chorizo Iberico 300g,carnes,2024-08-13,48,8.83,15,2.1,15,Carnes selectas,False,,2024-07-29,0.92,50.46,alto
PRD017,Pan Dulce 250g,panaderia,2024-08-03,178,2.29,121,18.64,2,Panaderia La Dulzura,False,,2024-08-01,21.64,58.99,bajo
PRD018,Naranja Navel 1kg,frutas,2024-08-14,89,1.35,56,8.07,18,Frutas y Verduras SA,False,,2024-07-27,3.67,64.51,bajo
PRD019,Cerveza Light 330ml,bebidas,2024-09-01,92,2.65,36,5.81,34,Cerveceria Artesanal,False,,2024-07-29,11.35,85.96,alto
P001,Manzanas Fuji,frutas,2024-08-31,118,2.42,32,5.05,32,Frutas del Valle,False,,2024-07-30,4.15,67.89,bajo
P002,Leche entera 1L,lacteos,2024-08-15,195,1.24,74,9.83,14,Lácteos Nacionales,True,0.95,2024-08-01,4.11,89.07,bajo
